c_date,expiry,spot,atm_iv,slope_up,slope_down,K_dn,K_up,iv_dn,iv_up,K_hi,K_lo,vol_hi,vol_lo,texp,scale_factor,ticker
2021-12-06,2021-12-31,165.32,0.2895190752922881,-0.007587581194969266,-0.019759753902107307,165.0,167.5,0.29126796880000005,0.277604738271,175.0,155.0,0.273795117658,0.335904439385,0.07539682539682539,0.027458482368263797,AAPL
2021-12-06,2022-01-07,165.32,0.27850272751150396,-0.006074406465842472,-0.025535569127060686,165.0,167.5,0.27830046001799996,0.279880674811,175.0,155.0,0.26730232727,0.3318382016,0.09523809523809523,0.030860669992418384,AAPL
2021-12-06,2022-01-14,165.32,0.29460258646774395,-0.007534168073130225,-0.017739650822896948,165.0,170.0,0.295324207636,0.284048876882,175.0,155.0,0.28196478236,0.328309757695,0.11507936507936507,0.033923349639940495,AAPL
2021-12-06,2022-01-21,165.32,0.28957909247744806,-0.007041023724689994,-0.01836259251494473,165.0,170.0,0.29023645332500003,0.27996519008200005,180.0,155.0,0.273271390576,0.32180244906800004,0.1349206349206349,0.03673154433462265,AAPL
2021-12-06,2022-02-18,165.32,0.31352099584969595,-0.014507515903826745,-0.01771184794063311,165.0,170.0,0.314441698836,0.30005571467500003,180.0,150.0,0.286859004058,0.35072987469199995,0.21428571428571427,0.04629100498862757,AAPL
2021-12-06,2022-03-18,165.32,0.30787821719607994,-0.011852861702078653,-0.021024383078110227,165.0,170.0,0.30834136290999997,0.30110471113000004,185.0,145.0,0.283277074987,0.35876130681199997,0.29365079365079366,0.05418955560352877,AAPL
2021-12-07,2021-12-10,171.18,0.32755658413963196,0.00474530614459831,-0.000972712438190052,170.0,172.5,0.331827766759,0.32277865104,175.0,167.5,0.33715529462,0.32949402952,0.011904761904761904,0.010910894511799617,AAPL
2021-12-07,2021-12-17,171.18,0.29680834980412796,-0.0012965230437028117,-0.01230388220364805,170.0,172.5,0.300222983336,0.29298859026,177.5,165.0,0.29417017772,0.322200119341,0.031746031746031744,0.017817416127494958,AAPL
2021-12-07,2021-12-23,171.18,0.30440946779539213,-0.005245823185574711,0.004329938345590003,170.0,172.5,0.288764639759,0.32191046187000005,180.0,165.0,0.29233178994000003,0.297113433177,0.047619047619047616,0.021821789023599235,AAPL
2021-12-07,2021-12-31,171.18,0.278881681388112,0.0017132365418845367,-0.0053322782437302445,170.0,172.5,0.279525125478,0.27816189647399997,180.0,162.5,0.282102316273,0.289264,0.07142857142857142,0.02672612419124244,AAPL
2021-12-07,2022-01-07,171.18,0.28156484967344,0.002769435712139969,-0.011448030786882418,170.0,172.5,0.28360110923,0.279287,182.5,160.0,0.28743490135500005,0.307158951598,0.09126984126984126,0.03021089890583219,AAPL
2021-12-07,2022-01-14,171.18,0.30304180582686413,-0.008784998449120222,-0.002726395894653763,170.0,172.5,0.28434046520800005,0.32396194957,185.0,160.0,0.2825797372,0.30856617798600006,0.1111111111111111,0.03333333333333333,AAPL
2021-12-07,2022-01-21,171.18,0.28101885375415997,-0.0005645148714343212,-0.012320695018496156,170.0,175.0,0.282505318325,0.276206739635,185.0,160.0,0.279807683264,0.304014798786,0.13095238095238096,0.03618734322278729,AAPL
2021-12-07,2022-02-18,171.18,0.307514360081804,-0.005514608986012655,-0.01244841828414429,170.0,175.0,0.3088589812,0.303161434089,190.0,155.0,0.294971502228,0.334465943344,0.21031746031746032,0.04586038162918624,AAPL
2021-12-07,2022-03-18,171.18,0.30625740054221207,-0.0017724303773435262,-0.016569020657660232,170.0,175.0,0.30764061436800005,0.30177953883499997,195.0,150.0,0.301966989952,0.346918007676,0.2896825396825397,0.053822164549796735,AAPL
2021-12-08,2021-12-10,175.08,0.36278638621803994,-0.0066389487894451885,-0.03226430541392998,175.0,177.5,0.363124570735,0.35255630458,177.5,172.5,0.35255630458,0.41655272840199997,0.007936507936507936,0.008908708063747479,AAPL
2021-12-08,2021-12-17,175.08,0.3132104029084239,-0.003612982310737361,-0.012902726149817254,175.0,177.5,0.31348748426499995,0.304828691872,180.0,167.5,0.307202626398,0.347474620075,0.027777777777777776,0.016666666666666666,AAPL
2021-12-08,2021-12-23,175.08,0.3040983651734321,-0.01163859648159636,-0.012849030513499374,175.0,177.5,0.303751460455,0.314592232906,182.5,167.5,0.280976249718,0.33131800486,0.04365079365079365,0.020892772350933623,AAPL
2021-12-08,2021-12-31,175.08,0.294589878262816,-0.006360714309919159,-0.010437961959588926,175.0,177.5,0.29465579308400003,0.29259595492199997,185.0,165.0,0.281092970627,0.318420105554,0.06746031746031746,0.025973124082465986,AAPL
2021-12-08,2022-01-07,175.08,0.2887445395503839,-0.004417534375853206,-0.018065143822918097,175.0,177.5,0.289200686378,0.274946098015,185.0,162.5,0.28050464898,0.33433410337400005,0.0873015873015873,0.02954684201426394,AAPL
2021-12-08,2022-01-14,175.08,0.2915338223393362,-0.006417388615938047,-0.0038135130012561364,175.0,177.5,0.29031013772500003,0.328550281923,185.0,162.5,0.28072870956,0.300221,0.10714285714285714,0.032732683535398856,AAPL
2021-12-08,2022-01-21,175.08,0.28682156701817596,-0.002578279722960983,-0.011703744797256697,175.0,180.0,0.286914108244,0.28113028163,190.0,165.0,0.280904478738,0.30629698511000003,0.12698412698412698,0.035634832254989916,AAPL
2021-12-08,2022-02-18,175.08,0.30957257078428796,-0.003888104500779023,-0.013247130453330728,175.0,180.0,0.309640432152,0.30539909667,195.0,160.0,0.30034940127,0.335838737894,0.20634920634920634,0.04542567625794979,AAPL
2021-12-08,2022-03-18,175.08,0.307420473579888,-0.0038621677548237943,-0.013722292544378146,175.0,180.0,0.307513501546,0.30169925366399997,200.0,155.0,0.29780524699099997,0.33869363511100004,0.2857142857142857,0.05345224838248488,AAPL
2021-12-09,2021-12-10,174.56,0.3919017827966079,-0.021266369366153472,-0.021114038713553464,172.5,175.0,0.431691361223,0.38340303789,175.0,172.5,0.38340303789,0.431691361223,0.003968253968253968,0.006299407883487121,AAPL
2021-12-09,2021-12-17,174.56,0.35723329195451203,-0.008387995788690157,-0.017805747951536163,172.5,175.0,0.36569573892199997,0.35542577901,180.0,167.5,0.34055098578,0.404874081732,0.023809523809523808,0.015430334996209192,AAPL
2021-12-09,2021-12-23,174.56,0.33286203337784,-0.0072462459259171105,-0.017711963840802272,172.5,175.0,0.34173690660300005,0.33096642938799997,182.5,165.0,0.31668144770400003,0.38294074392999994,0.03968253968253968,0.019920476822239894,AAPL
2021-12-09,2021-12-31,174.56,0.313794411549248,-0.005373565319469805,-0.014622524596666577,172.5,175.0,0.3242921088,0.311552184952,185.0,165.0,0.30140690138,0.34647943420000005,0.06349206349206349,0.025197631533948484,AAPL
2021-12-09,2022-01-07,174.56,0.301322243874784,-0.0020266557462608322,-0.017043276038933207,172.5,175.0,0.283496489616,0.305129686532,187.5,165.0,0.296301831989,0.33457516879,0.08333333333333333,0.028867513459481287,AAPL
2021-12-09,2022-01-14,174.56,0.30278714931718403,-0.0040589395998934,-0.024703922376361553,172.5,175.0,0.301506592019,0.30306066641,187.5,162.5,0.293750760139,0.357847,0.10317460317460317,0.03212080372198105,AAPL
2021-12-09,2022-01-21,174.56,0.297129215318296,-0.0025349037093380902,-0.014842265684094044,170.0,175.0,0.307608153907,0.296118089665,190.0,160.0,0.291003609632,0.333985485812,0.12301587301587301,0.035073618720610086,AAPL
2021-12-09,2022-01-28,174.56,0.32475298783118395,-0.008876998293691879,-0.02387542176729836,172.5,175.0,0.33080435255999996,0.323460463326,190.0,160.0,0.304847019754,0.379769345406,0.14285714285714285,0.03779644730092272,AAPL
2021-12-09,2022-02-18,174.56,0.313041148898624,-0.003168222243358526,-0.015000448875233661,170.0,175.0,0.320538166784,0.312317752436,195.0,160.0,0.30524284445100003,0.342082124316,0.20238095238095238,0.04498677054212187,AAPL
2021-12-09,2022-03-18,174.56,0.30763348668244794,-0.003483193951581253,-0.015519726411187151,170.0,175.0,0.313093128942,0.307106679096,200.0,155.0,0.298705703984,0.342381521182,0.28174603174603174,0.05307975430859037,AAPL
2021-12-10,2021-12-17,179.45,0.32901520283908003,-0.0029064665319933035,-0.017092339561211485,177.5,180.0,0.338233594318,0.32641514370400004,185.0,172.5,0.322730290944,0.37694516337500006,0.01984126984126984,0.014085904245475275,AAPL
2021-12-10,2021-12-23,179.45,0.31042857657928014,-0.0018210799582068407,-0.00149529218018169,177.5,180.0,0.319150829449,0.30796845397500006,187.5,172.5,0.306199975676,0.313553902896,0.03571428571428571,0.01889822365046136,AAPL
2021-12-10,2021-12-31,179.45,0.3020305487296401,0.012087045399769196,-0.011441014672113241,177.5,180.0,0.30742550528,0.300508894318,190.0,170.0,0.330332714333,0.327399460752,0.05952380952380952,0.02439750182371333,AAPL
2021-12-10,2022-01-07,179.45,0.30245372690336003,0.006376616902040355,-0.030841491050923237,177.5,180.0,0.306842662718,0.30121582192999996,192.5,167.5,0.31834321262000004,0.377897512752,0.07936507936507936,0.02817180849095055,AAPL
2021-12-10,2022-01-14,179.45,0.29699247109972,0.0012368158672408985,-0.013621345751293177,177.5,180.0,0.302608,0.295408603974,192.5,167.5,0.299749044472,0.32679499999999995,0.0992063492063492,0.031497039417435604,AAPL
2021-12-10,2022-01-21,179.45,0.29055313782177006,-0.001031304004851678,-0.013826033396475158,175.0,180.0,0.297167234327,0.28973566522000005,195.0,165.0,0.28806918844400003,0.32419374778,0.11904761904761904,0.03450327796711771,AAPL
2021-12-10,2022-01-28,179.45,0.33080614447208,-0.0005931977482612292,-0.007489491593711587,177.5,180.0,0.321122,0.333537569836,197.5,165.0,0.32928061199,0.347677314525,0.1388888888888889,0.037267799624996496,AAPL
2021-12-10,2022-02-18,179.45,0.30748243635155004,-0.002177872670833856,-0.008309833514730153,175.0,180.0,0.312055124992,0.306917272587,200.0,165.0,0.302181407641,0.323143967125,0.1984126984126984,0.0445435403187374,AAPL
2021-12-10,2022-03-18,179.45,0.29846982136963,0.0006091053227017059,-0.015591823884876623,175.0,180.0,0.30442711552,0.29773352658700003,205.0,160.0,0.300008207288,0.33240873355,0.2777777777777778,0.052704627669472995,AAPL
2021-12-13,2021-12-17,175.74,0.4241594021072,-0.010521751248515836,-0.022593904449395723,175.0,177.5,0.42575916942,0.42035455012,180.0,170.0,0.404156824702,0.483711042511,0.015873015873015872,0.012598815766974242,AAPL
2021-12-13,2021-12-23,175.74,0.37433627023942395,-0.005815686464612774,-0.018671773429117643,175.0,177.5,0.378328566704,0.364841078648,180.0,167.5,0.366518481748,0.424661250188,0.031746031746031744,0.017817416127494958,AAPL
2021-12-13,2021-12-31,175.74,0.34753739277535195,-0.0020084096045279633,-0.02421210416780009,175.0,177.5,0.3507543888,0.339886158987,187.5,165.0,0.34201809280800005,0.41231483985600004,0.05555555555555555,0.023570226039551584,AAPL
2021-12-13,2022-01-07,175.74,0.33212653604147196,-0.004934158914045311,-0.01215539225974799,175.0,177.5,0.334101054944,0.327430382976,187.5,165.0,0.32048709677500004,0.360042169684,0.07539682539682539,0.027458482368263797,AAPL
2021-12-13,2022-01-14,175.74,0.31551090011748784,-0.003510588405169032,-0.02562129813568581,175.0,177.5,0.325426421714,0.29192803794199995,190.0,165.0,0.306635829088,0.36786501498400004,0.09523809523809523,0.030860669992418384,AAPL
2021-12-13,2022-01-21,175.74,0.31079353179727204,-0.005709794451972111,-0.0036985241571983797,175.0,180.0,0.311702324626,0.30556183254,185.0,165.0,0.30215054513199996,0.31766872288000003,0.11507936507936507,0.033923349639940495,AAPL
2021-12-13,2022-01-28,175.74,0.3579401326557441,-0.006621746671308932,-0.0010283396270998261,175.0,177.5,0.35272499424000003,0.37034370510400005,192.5,162.5,0.341518869059,0.360133,0.1349206349206349,0.03673154433462265,AAPL
2021-12-13,2022-02-18,175.74,0.323943890582032,-0.0021606859497001743,0.0007524622173699567,175.0,180.0,0.32382578424599995,0.32462380003,195.0,160.0,0.31884821392,0.322342722056,0.19444444444444445,0.044095855184409845,AAPL
2021-12-13,2022-03-18,175.74,0.325420742342792,-0.008865788748536713,-0.0034373417852490034,175.0,180.0,0.328544390952,0.30743865710600005,200.0,155.0,0.303511313928,0.333670110688,0.27380952380952384,0.05232681184722836,AAPL
2021-12-14,2021-12-17,174.33,0.40547071637093984,-0.01337091403343867,-0.016663004298470535,172.5,175.0,0.42243696,0.399259031545,177.5,170.0,0.38338716673600004,0.4438820046,0.011904761904761904,0.010910894511799617,AAPL
2021-12-14,2021-12-23,174.33,0.38694169828230396,-0.00792538345575824,-0.014858852361361606,172.5,175.0,0.398024821438,0.38288394281000004,182.5,167.5,0.365162688307,0.422573259074,0.027777777777777776,0.016666666666666666,AAPL
2021-12-14,2021-12-31,174.33,0.3603618959110879,-0.0111711797375312,-0.008453764619935033,172.5,175.0,0.36552506678,0.358471554664,185.0,165.0,0.33114350700000006,0.38083471295500004,0.051587301587301584,0.022712838128974896,AAPL
2021-12-14,2022-01-07,174.33,0.33874055213337995,-0.008115105208095191,-0.016915181687327085,172.5,175.0,0.342205919215,0.33747181117999997,185.0,162.5,0.320702617688,0.38321630684,0.07142857142857142,0.02672612419124244,AAPL
2021-12-14,2022-01-14,174.33,0.3295926855522319,-0.004221092173391097,-0.015095468687378906,172.5,175.0,0.33944368599200003,0.325986035118,187.5,162.5,0.31941698574300004,0.364705496288,0.09126984126984126,0.03021089890583219,AAPL
2021-12-14,2022-01-21,174.33,0.318476030023836,-0.005099712099265734,-0.013094895641349687,170.0,175.0,0.32629294521,0.317266484256,190.0,160.0,0.30530744878399996,0.35217295717499997,0.1111111111111111,0.03333333333333333,AAPL
2021-12-14,2022-01-28,174.33,0.353589549062968,-0.005932601211809677,-0.006190702683120256,172.5,175.0,0.351312663997,0.35442316272100005,192.5,160.0,0.33733540563799996,0.368263607694,0.13095238095238096,0.03618734322278729,AAPL
2021-12-14,2022-02-18,174.33,0.327585691064976,-0.005584125710269213,-0.013398801254485407,170.0,175.0,0.33404185154,0.326586700876,195.0,160.0,0.313249137028,0.353919434473,0.19047619047619047,0.04364357804719847,AAPL
2021-12-14,2022-03-18,174.33,0.31771140265515796,-0.0037653027061589524,-0.014790710045955195,170.0,175.0,0.323925053836,0.316749936999,200.0,155.0,0.30775438883600004,0.3511744022,0.2698412698412698,0.05194624816493197,AAPL
2021-12-15,2021-12-17,179.3,0.3911576691455199,-0.00024611418300838765,-0.010212987561703692,177.5,180.0,0.39915288159400003,0.38804841985999994,182.5,175.0,0.3906689665440001,0.4189859706,0.007936507936507936,0.008908708063747479,AAPL
2021-12-15,2021-12-23,179.3,0.35016667414936,-0.003235537341205862,-0.008219369966892284,177.5,180.0,0.35362212649,0.34882288712799997,185.0,172.5,0.343604433005,0.37076160522799995,0.023809523809523808,0.015430334996209192,AAPL
2021-12-15,2021-12-31,179.3,0.32236997799647993,0.002566139055705992,-0.011753969040376734,177.5,180.0,0.32416774093199996,0.321670847966,187.5,170.0,0.3276286577,0.35105869985,0.047619047619047616,0.021821789023599235,AAPL
2021-12-15,2022-01-07,179.3,0.31026723749496,0.007754586886469715,-0.01506335356885682,177.5,180.0,0.30365840937599997,0.312837337319,192.5,170.0,0.331475817292,0.34115699434799995,0.06746031746031746,0.025973124082465986,AAPL
2021-12-15,2022-01-14,179.3,0.30888779117984,-0.003083277820997812,-0.012673061945260864,177.5,180.0,0.31100437493,0.308064675277,192.5,167.5,0.301475052328,0.338087,0.0873015873015873,0.02954684201426394,AAPL
2021-12-15,2022-01-21,179.3,0.30318186006262005,-0.00484756386963716,-0.011294171015042336,175.0,180.0,0.309858834989,0.302094910656,190.0,170.0,0.29459769687899995,0.321559500824,0.10714285714285714,0.032732683535398856,AAPL
2021-12-15,2022-01-28,179.3,0.32252429300368,-0.0009412514022960025,-0.0209048007233491,177.5,180.0,0.320002300156,0.323505068,195.0,165.0,0.32030714018,0.371282781594,0.12698412698412698,0.035634832254989916,AAPL
2021-12-15,2022-02-18,179.3,0.31680118005212005,-0.004435374037404162,-0.014608629285936755,175.0,180.0,0.32098526207800004,0.31612005042,200.0,160.0,0.305580199571,0.35532535136,0.1865079365079365,0.043186564636231085,AAPL
2021-12-15,2022-03-18,179.3,0.30839188542549995,-0.003956930912104596,-0.013720143312624104,175.0,180.0,0.31276406335499995,0.30768013552999995,205.0,160.0,0.29811260408100004,0.338695470606,0.26587301587301587,0.051562875780256465,AAPL
2021-12-15,2022-04-14,179.3,0.30209865817220005,-0.0043983670668128185,-0.01572674893830814,175.0,180.0,0.30754789658000004,0.30121157285,205.0,160.0,0.29201347172,0.332757976464,0.3412698412698413,0.0584183054589776,AAPL
2021-12-16,2021-12-17,172.26,0.49231867880656016,-0.015617725335414124,-0.02111220616801411,170.0,172.5,0.5365798080099999,0.4876183819,175.0,170.0,0.45319381294,0.5365798080099999,0.003968253968253968,0.006299407883487121,AAPL
2021-12-16,2021-12-23,172.26,0.433145019421704,0.0025775530988441727,-0.008218753586046736,170.0,172.5,0.435278004415,0.432918507741,180.0,165.0,0.441187692574,0.45826909575,0.01984126984126984,0.014085904245475275,AAPL
2021-12-16,2021-12-31,172.26,0.380073086085472,0.004295830419391996,-0.014785612715400359,170.0,172.5,0.387982241801,0.379233175744,182.5,162.5,0.39194626519599995,0.42135051209999996,0.04365079365079365,0.020892772350933623,AAPL
2021-12-16,2022-01-07,172.26,0.35601335640888004,-0.00014328964029271563,-0.012000697718573683,170.0,172.5,0.36130014324799997,0.355451927718,185.0,160.0,0.355607610365,0.39117639503400004,0.06349206349206349,0.025197631533948484,AAPL
2021-12-16,2022-01-14,172.26,0.342183373786568,-0.0009772443855443594,-0.01215048825033958,170.0,172.5,0.350095937131,0.34134310157299996,185.0,160.0,0.33976795171999996,0.37325929236500005,0.08333333333333333,0.028867513459481287,AAPL
2021-12-16,2022-01-21,172.26,0.33261130864231603,-0.005894626450273148,-0.012681846620535559,170.0,175.0,0.335551288975,0.329046907708,185.0,160.0,0.319517406,0.361761117734,0.10317460317460317,0.03212080372198105,AAPL
2021-12-16,2022-01-28,172.26,0.36064727120527995,-0.004284769899058956,-0.013305859919431923,170.0,172.5,0.356212319575,0.36111823952,190.0,157.5,0.348672763235,0.394631,0.12301587301587301,0.035073618720610086,AAPL
2021-12-16,2022-02-18,172.26,0.338089612056956,-0.002261938673505531,-0.013617971523181949,170.0,175.0,0.341229746207,0.33428254675999997,195.0,155.0,0.33152506243300006,0.371741915961,0.18253968253968253,0.042724662964110385,AAPL
2021-12-16,2022-03-18,172.26,0.32555745116593604,-0.004344244609798158,-0.014194308393665643,170.0,175.0,0.32734834176000005,0.323386194428,195.0,155.0,0.31503188831999995,0.35484099044,0.2619047619047619,0.0511766315719159,AAPL
2021-12-16,2022-04-14,172.26,0.31918532106361197,-0.0032133035198031123,-0.017224756052215802,170.0,175.0,0.31916556840099997,0.31920926898199997,200.0,150.0,0.310924210345,0.36022318907000006,0.3373015873015873,0.0580776710364308,AAPL
2021-12-17,2021-12-23,171.14,0.38838760057958405,0.005100490877972429,-0.0005240262867332035,170.0,172.5,0.387875852088,0.38899810755200004,177.5,165.0,0.40315963566199997,0.389907272459,0.015873015873015872,0.012598815766974242,AAPL
2021-12-17,2021-12-31,171.14,0.37364934890435203,-0.014244281775662416,-0.0020454565081170183,170.0,172.5,0.376105266868,0.37071948186,180.0,162.5,0.337556893332,0.378968633844,0.03968253968253968,0.019920476822239894,AAPL
2021-12-17,2022-01-07,171.14,0.3488173010700001,0.00039096905697613867,-0.015450733092329832,170.0,172.5,0.351740219118,0.345330311118,182.5,160.0,0.349847197188,0.39144296827200004,0.05952380952380952,0.02439750182371333,AAPL
2021-12-17,2022-01-14,171.14,0.3387802157842481,-0.005391077838646766,0.004290063628894167,170.0,172.5,0.344701739224,0.33171594220700007,185.0,160.0,0.32387793490300004,0.32853039044599996,0.07936507936507936,0.02817180849095055,AAPL
2021-12-17,2022-01-21,171.14,0.31867778474317604,0.0016333333400316646,-0.008518697712227605,170.0,175.0,0.31953615373,0.315771377472,185.0,160.0,0.322716069717,0.33688195683,0.0992063492063492,0.031497039417435604,AAPL
2021-12-17,2022-01-28,171.14,0.35373258386958395,-0.0038210305699848054,-0.00399900073630297,170.0,172.5,0.3515726545,0.35630934171399997,187.5,157.5,0.343622,0.363359,0.11904761904761904,0.03450327796711771,AAPL
2021-12-17,2022-02-18,171.14,0.3319770943092001,-0.0037171419992781994,-0.012672478381473971,170.0,175.0,0.33490916259000003,0.32204921399,190.0,155.0,0.322781187962,0.36168280491800003,0.17857142857142858,0.042257712736425826,AAPL
2021-12-17,2022-03-18,171.14,0.31713479935106004,-0.0017562078602352134,-0.010714157535462772,170.0,175.0,0.317340104996,0.316439641641,195.0,155.0,0.31262155688000004,0.33803189801200006,0.25793650793650796,0.05078745001833701,AAPL
2021-12-17,2022-04-14,171.14,0.311053981283992,-0.001962542407566458,-0.01378168997506875,170.0,175.0,0.309926439178,0.31487179929200004,200.0,150.0,0.3057567872,0.34252654873599997,0.3333333333333333,0.057735026918962574,AAPL
2021-12-20,2021-12-23,169.75,0.4154194002263,-0.007263542394306894,-0.011473264862976907,167.5,170.0,0.431656368215,0.413615292672,175.0,165.0,0.395142259372,0.445263524014,0.011904761904761904,0.010910894511799617,AAPL
2021-12-20,2021-12-31,169.75,0.37028948457009997,-0.013137324122574503,-0.016233291954128898,167.5,170.0,0.376515721345,0.369597680484,177.5,162.5,0.33925478842400003,0.407783121719,0.03571428571428571,0.01889822365046136,AAPL
2021-12-20,2022-01-07,169.75,0.3432312324599,-0.0037867892844873877,-0.016204028007538326,167.5,170.0,0.36023709668000004,0.341341691991,180.0,160.0,0.333811731129,0.38389762557999996,0.05555555555555555,0.023570226039551584,AAPL
2021-12-20,2022-01-14,169.75,0.33234494465930003,-0.0058426317302447675,-0.011602767798374618,167.5,170.0,0.335225459336,0.332024887473,182.5,157.5,0.316934650396,0.363995,0.07539682539682539,0.027458482368263797,AAPL
2021-12-20,2022-01-21,169.75,0.3184149483941999,-0.013402966122439009,-0.019738595313485915,167.5,170.0,0.323996551782,0.31779477023999997,182.5,157.5,0.286961047194,0.366322093989,0.09523809523809523,0.030860669992418384,AAPL
2021-12-20,2022-01-28,169.75,0.3440165938388,-0.004956564324633217,-0.014120091479443668,167.5,170.0,0.359334465812,0.342314608064,185.0,155.0,0.331446827956,0.38185305811700004,0.11507936507936507,0.033923349639940495,AAPL
2021-12-20,2022-02-18,169.75,0.3329193622576,-0.007545787230787033,-0.01546863984583648,165.0,170.0,0.34102130329999997,0.332492944308,185.0,155.0,0.317383918678,0.366570350604,0.1746031746031746,0.041785544701867246,AAPL
2021-12-20,2022-03-18,169.75,0.32432390854220006,-0.010818854221256181,-0.014658687011682712,165.0,170.0,0.330063013092,0.324021850408,190.0,150.0,0.30013005286000005,0.36030257932799997,0.25396825396825395,0.05039526306789697,AAPL
2021-12-20,2022-04-14,169.75,0.31666107442589997,-0.006349804641121801,-0.01928540289761361,165.0,170.0,0.32352183105,0.316299981972,195.0,150.0,0.301317983875,0.358226257682,0.32936507936507936,0.05739033711044737,AAPL
2021-12-21,2021-12-23,172.99,0.336518016630684,-0.007948338339987334,-0.012064876327646967,172.5,175.0,0.33903063054000004,0.326211171819,175.0,170.0,0.326211171819,0.360130348276,0.007936507936507936,0.008908708063747479,AAPL
2021-12-21,2021-12-31,172.99,0.311985625130708,-0.002110706136390371,-0.008399106302338765,172.5,175.0,0.3130827222,0.30748528817299997,180.0,167.5,0.307279908593,0.327188438822,0.031746031746031744,0.017817416127494958,AAPL
2021-12-21,2022-01-07,172.99,0.29901831589496397,0.005732379315933457,-0.002259028757575791,172.5,175.0,0.299784331972,0.29587608668099996,182.5,165.0,0.31252504759599997,0.303721632315,0.051587301587301584,0.022712838128974896,AAPL
2021-12-21,2022-01-14,172.99,0.2861045879468121,-0.01066027086955181,-0.002326089739647061,172.5,175.0,0.282235089376,0.30197742902299995,182.5,165.0,0.264758464516,0.290220293786,0.07142857142857142,0.02672612419124244,AAPL
2021-12-21,2022-01-21,172.99,0.287888141575764,-0.00668969555595556,-0.014512696815227571,172.5,175.0,0.288765265633,0.28429014289199994,185.0,162.5,0.273025095446,0.31793866017,0.09126984126984126,0.03021089890583219,AAPL
2021-12-21,2022-01-28,172.99,0.3057510397834561,0.005177795613150114,-0.028217467587882444,172.5,175.0,0.303808828364,0.31371807030000004,187.5,160.0,0.31826241492,0.371830683477,0.1111111111111111,0.03333333333333333,AAPL
2021-12-21,2022-02-18,172.99,0.313479218200866,-0.006417955880138565,-0.013100448611561644,170.0,175.0,0.31786794339,0.310528938057,190.0,160.0,0.29890716945999996,0.33823522615,0.17063492063492064,0.041307979935470175,AAPL
2021-12-21,2022-03-18,172.99,0.30623964156217204,-0.005683392944642623,-0.013572726441171155,170.0,175.0,0.309089192224,0.30432405733800005,195.0,155.0,0.292626123008,0.336047703,0.25,0.05,AAPL
2021-12-21,2022-04-14,172.99,0.302423513156058,-0.005667451499947013,-0.013902614753223064,170.0,175.0,0.30566799607999995,0.30024243935100003,200.0,155.0,0.288009018831,0.329186000426,0.3253968253968254,0.057043564527194945,AAPL
2021-12-22,2021-12-23,175.64,0.24830503735946394,0.006008719661825283,0.005966230406511836,175.0,177.5,0.24484764008100002,0.25835309819999996,177.5,175.0,0.25835309819999996,0.24484764008100002,0.003968253968253968,0.006299407883487121,AAPL
2021-12-22,2021-12-31,175.64,0.28123294109032,-0.0005144999808989195,-0.008241785334849427,175.0,177.5,0.28186581232999997,0.27939365905,180.0,170.0,0.28047599621,0.29737266875,0.027777777777777776,0.016666666666666666,AAPL
2021-12-22,2022-01-07,175.64,0.27451311570768794,0.01799483577023774,-0.008013041995093907,175.0,177.5,0.27127977917699997,0.28391,182.5,167.5,0.306107648598,0.291938068265,0.047619047619047616,0.021821789023599235,AAPL
2021-12-22,2022-01-14,175.64,0.28130898650687997,-0.0026411512047119627,-0.009677350480244507,175.0,177.5,0.278482587984,0.28952320721400004,185.0,167.5,0.276029416326,0.298989579134,0.06746031746031746,0.025973124082465986,AAPL
2021-12-22,2022-01-21,175.64,0.278060536006688,-0.003296891057944743,-0.013948473936636596,175.0,177.5,0.27904558642,0.275197733243,187.5,165.0,0.270769510684,0.307561275575,0.0873015873015873,0.02954684201426394,AAPL
2021-12-22,2022-01-28,175.64,0.315238183083632,-0.0017671435480458564,-0.015049764274369168,175.0,177.5,0.31466368567,0.316907816192,190.0,165.0,0.310995462901,0.343970150438,0.10714285714285714,0.032732683535398856,AAPL
2021-12-22,2022-02-18,175.64,0.30713932245469605,-0.0026315917075767003,-0.01399343658565265,175.0,180.0,0.30785835037700005,0.302240944734,195.0,160.0,0.300399124708,0.339106748544,0.16666666666666666,0.040824829046386304,AAPL
2021-12-22,2022-03-18,175.64,0.30150251096985603,-0.0048054760331665905,-0.012774004953396208,175.0,180.0,0.302087355744,0.297518255946,195.0,160.0,0.29137228005500004,0.3255206396,0.24603174603174602,0.049601587276189664,AAPL
2021-12-22,2022-04-14,175.64,0.29845317097817603,-0.00524540296388929,-0.014611795207757662,175.0,180.0,0.29906008472,0.294318571112,200.0,155.0,0.28643656067299994,0.330672070992,0.32142857142857145,0.056694670951384085,AAPL
2021-12-23,2021-12-31,176.28,0.248553956905488,-0.004339274774818631,0.001730229286720085,175.0,177.5,0.251354157226,0.245885015975,180.0,172.5,0.24268123992500001,0.246123345504,0.023809523809523808,0.015430334996209192,AAPL
2021-12-23,2022-01-07,176.28,0.254456492648384,0.006480434852649573,-0.007757448769489728,175.0,177.5,0.255600247128,0.25336635166,182.5,170.0,0.265212318135,0.267925410203,0.04365079365079365,0.020892772350933623,AAPL
2021-12-23,2022-01-14,176.28,0.275627098090296,-0.008527932473278727,0.0023744402527301764,175.0,177.5,0.263957214067,0.2867499563,185.0,170.0,0.259286387112,0.27220878864000003,0.06349206349206349,0.025197631533948484,AAPL
